"","X1","X2"
"1","Bac_Enterococcus",34.9080496322728
"2","Bac_Tissierella",29.943075353382
"3","Bac_Proteus",15.9778596537537
"4","Bac_Bacteroides",13.5043014958421
"5","Bac_Sporosarcina",11.0636894577144
"6","Bac_Rhodococcus",10.437114872871
"7","Bac_Jeotgalicoccus",8.17985477157102
"8","Bac_Microbacterium",4.62248400080937
"9","Bac_Lactobacillus",4.30473291603227
