"","X1","X2"
"1","Enterocarpus",33.173560416427
"2","Acaulium",29.3985702393663
"3","Scopulariopsis",19.8365813258755
"4","Pseudogymnoascus",18.3239534300137
"5","Botryotrichum",15.6041784646002
"6","Neocosmospora",15.2711536647727
"7","Cephalotrichum",9.70545431623931
"8","Trichocladium",8.16397642776822
"9","Chrysosporium",7.02661543129478
"10","Fusarium",4.54490030501674
"11","Nectria",2.59509588306447
"12","Cheilymenia",2.43021242528768
