ID,BS00_1,BS00_2,BS00_3,BS00_4,BS00_5,BS00_6,BS01_1,BS01_2,BS01_3,BS01_4,BS01_5,BS01_6,BS03_1,BS03_2,BS03_3,BS03_4,BS03_5,BS03_6,BS07_1,BS07_2,BS07_3,BS07_4,BS07_5,BS07_6,BS14_1,BS14_2,BS14_3,BS14_4,BS14_5,BS14_6,BS21_1,BS21_2,BS21_3,BS21_4,BS21_5,BS21_6,BS28_1,BS28_2,BS28_3,BS28_4,BS28_5,BS28_6,BS35_1,BS35_2,BS35_3,BS35_4,BS35_5,BS35_6,GS01_1,GS01_2,GS01_3,GS01_4,GS01_5,GS01_6,GS03_1,GS03_2,GS03_3,GS03_4,GS03_5,GS03_6,GS07_1,GS07_2,GS07_3,GS07_4,GS07_5,GS07_6,GS14_1,GS14_2,GS14_3,GS14_4,GS14_5,GS14_6,GS21_1,GS21_2,GS21_3,GS21_4,GS21_5,GS21_6,GS28_1,GS28_2,GS28_3,GS28_4,GS28_5,GS28_6,GS35_1,GS35_2,GS35_3,GS35_4,GS35_5,GS35_6,MS01_1,MS01_2,MS01_3,MS01_4,MS01_5,MS01_6,MS03_1,MS03_2,MS03_3,MS03_4,MS03_5,MS03_6,MS07_1,MS07_2,MS07_3,MS07_4,MS07_5,MS07_6,MS14_1,MS14_2,MS14_3,MS14_4,MS14_5,MS14_6,MS21_1,MS21_2,MS21_3,MS21_4,MS21_5,MS21_6,MS28_1,MS28_2,MS28_3,MS28_4,MS28_5,MS28_6,MS35_1,MS35_2,MS35_3,MS35_4,MS35_5,MS35_6
ASV31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,216,0,0,0,0,0,285,0,0,141,5,0,0,2,0,0,0,0,0,0,0,0
ASV32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,7,4,0,0,0,73,38,11,133,61,6,40,0,25,0,18,0,5,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,0,1,3,0,3,0
ASV33,10,4,12,9,6,6,3,13,9,13,7,9,9,9,4,1,11,6,16,10,6,7,11,7,12,5,5,9,7,12,10,5,6,5,9,7,6,7,10,7,5,9,5,7,5,11,5,5,6,5,11,7,9,3,8,7,2,5,7,10,7,3,5,4,2,6,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,664,721,832,456,216,221,801,238,224,416,643,332,29,445,77,432,343,737,16,0,2,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASV36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,7,0,0,95,61,32,0,0,0,0,54,49,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,1,0,4,0,0,0,0,0,4,77,2,6,7,0,4,26,94,0,23,26,6,0,8,25,1,29,0,1,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,0,28,0,3,1,3,4,0,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ASV38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,48,67,17,57,23,0,6,0,67,0,13,0,5,0,0,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,12,0,0,0,0,1,1
ASV39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,9,3,6,1,16,5,28,35,38,25,22,21,0,6,7,4,37,8,59,8,29,7,2,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ASV40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,19,1,4,1,0,3,0,0,2,9,3,3,7,4,0,4,13,8,3,4,6,11,14,19,18,36,0,20,31,23,20,5,16,58,6,0,6,0,1,0,0,37,5,57,5,5,10,0,0,0,23,0,4,0,0,1,0,4,3,0,0,0,1,0,2,0,0,1,3,4,0,0,1,1,0,3,2
ASV41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,47,0,0,0,0,0,0,116,88,0,0,0,0,4,10,12,0,40,0,0,1,1,40,4,6,4,5,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,3,2
ASV42,4,2,4,5,5,6,6,5,7,12,8,10,6,5,4,6,10,7,11,9,10,1,3,3,3,4,0,3,6,11,5,6,5,7,4,3,7,2,10,9,5,2,3,4,3,7,6,9,7,5,6,13,13,8,10,7,5,7,10,8,8,5,3,6,7,6,3,0,0,5,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV43,10,6,6,6,12,11,17,11,4,3,13,10,1,3,10,6,6,3,9,4,4,6,5,7,10,5,4,14,9,7,7,2,14,6,6,6,9,7,6,2,3,9,5,6,7,34,14,8,2,4,7,1,3,11,6,5,3,4,2,3,2,2,4,5,0,6,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,3,2,2,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV44,3,16,14,8,5,8,7,13,4,5,7,19,3,16,7,16,5,4,7,4,6,12,4,7,7,6,6,5,10,7,3,5,3,9,14,10,12,3,11,7,6,11,1,7,6,6,12,5,2,4,6,2,2,1,0,4,0,3,3,4,1,3,2,2,3,4,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,27,59,5,8,2,0,0,21,104,32,12,10,55,8,25,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
ASV46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,96,1,0,3,0,0,0,6,0,0,2,0,4,0,78,16,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
ASV47,8,9,4,7,4,9,6,9,13,5,10,2,4,6,8,8,4,11,2,8,4,4,1,11,8,5,5,6,6,7,10,1,11,8,8,7,11,8,6,6,5,8,5,5,14,14,7,9,4,1,1,3,5,5,3,4,3,8,2,3,3,2,2,3,0,1,1,0,2,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV49,11,11,7,4,6,12,7,10,8,8,8,8,4,5,9,4,5,6,8,3,5,6,0,2,4,6,14,4,5,7,2,3,9,8,2,6,10,10,9,2,4,3,8,8,5,13,4,5,4,3,4,4,3,3,4,5,0,3,1,3,0,0,2,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV50,5,5,4,3,6,7,4,2,6,3,1,2,6,8,0,4,7,3,4,8,3,3,6,1,2,8,3,5,4,7,4,12,8,5,6,2,9,4,6,5,3,0,9,4,4,1,7,2,6,9,9,12,7,11,10,9,9,7,9,8,4,4,2,7,5,12,5,0,2,3,0,0,0,1,1,0,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,11,5,6,0,5,0,2,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV51,11,4,4,6,4,6,6,8,3,4,4,6,4,9,9,12,4,5,6,3,9,6,7,9,7,10,7,8,8,12,6,6,4,5,7,8,8,6,7,10,4,5,4,6,2,13,6,4,3,6,4,4,6,2,4,3,3,5,6,6,0,4,5,1,0,4,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV53,7,5,8,6,10,8,6,11,4,11,11,11,5,8,6,8,4,5,10,2,5,4,6,10,5,2,10,3,8,7,9,1,3,4,5,6,4,4,3,9,1,4,5,7,6,10,6,8,5,7,4,5,1,3,5,2,0,4,4,4,0,1,2,3,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV54,2,1,0,1,3,3,1,0,3,0,0,1,1,1,0,0,2,0,0,1,1,0,1,2,2,0,0,0,0,0,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,4,0,0,2,1,2,3,1,1,3,4,4,1,4,3,0,3,4,3,9,3,1,4,8,14,10,220,3,9,2,2,0,0,1,1,2,0,0,0,1,3,0,0,0,0,0,0,0,4,8,0,4,2,1,11,0,2,0,0,0,0,3,0,3,5,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
ASV55,2,0,3,5,5,4,7,3,6,2,2,1,3,3,2,1,6,2,2,2,5,1,6,3,2,3,2,1,4,2,3,3,7,4,3,10,4,3,1,4,3,2,2,3,3,1,2,2,11,14,6,12,10,9,6,10,4,8,5,11,5,2,13,8,6,9,5,0,5,9,1,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,1,2,1,3,1,4,3,7,5,6,11,17,9,16,14,12,12,20,2,12,7,9,0,1,5,4,7,11,9,6,1,3,0,0,0,9,0,11,37,10,42,7,8,17,7,0,37,33,5,7,23,1,9,3,11,5,0,6,1,1,2,2,1,2,0,0,5,3,0,4,1,1,4,7
ASV57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,34,1,0,12,1,0,63,1,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,25,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV58,10,18,8,7,8,7,5,13,2,5,12,8,2,8,8,10,4,5,4,7,4,5,3,3,8,5,10,4,6,5,8,4,5,10,15,4,3,5,7,4,8,0,5,12,1,5,7,6,1,6,3,0,3,0,3,0,1,2,3,0,1,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV59,5,8,7,6,5,6,10,6,10,7,9,9,4,8,3,2,4,8,7,4,4,5,4,12,5,4,10,10,3,3,4,0,4,3,6,3,4,7,9,5,2,5,4,7,9,6,9,4,3,3,2,4,6,3,3,5,1,5,7,2,1,0,1,4,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,1,0,0,0,2,0,0,8,6,19,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,105,0,4,3,128
ASV61,3,7,4,2,5,3,1,4,7,4,4,5,4,6,7,5,3,8,3,7,7,9,8,10,4,8,13,7,2,8,7,5,9,4,11,4,4,8,4,4,4,3,5,6,6,4,5,1,6,3,4,2,5,2,3,4,2,1,2,4,0,1,2,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,41,6,33,0,0,0,45,43,14,42,32,0,2,0,3,0,4,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,1,3,2,2,0,0,0,1,0,4,0,0,1,0,0,0
ASV63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV64,8,0,6,10,22,4,2,1,1,3,3,1,0,2,0,2,4,2,0,4,8,2,1,3,3,0,0,1,4,1,3,1,1,1,4,3,2,3,0,1,2,0,2,1,3,3,3,2,14,32,5,1,6,16,7,5,1,6,8,4,4,0,8,1,2,2,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,5,6,0,0,20,1,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV65,4,6,5,1,6,7,6,7,7,8,7,6,5,4,4,3,3,3,2,3,2,8,5,1,1,4,5,3,3,3,3,4,2,5,1,6,5,5,3,1,1,1,5,6,4,10,3,6,2,7,2,3,2,3,4,2,1,1,5,1,1,1,1,5,2,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,1,8,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,160,13,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ASV68,4,3,5,8,2,4,3,7,3,6,7,2,0,4,5,6,6,6,4,3,3,9,5,2,5,5,5,6,7,4,3,1,4,9,4,4,1,4,4,1,3,4,1,5,5,5,4,1,4,7,6,8,5,1,1,2,1,3,5,0,0,1,6,3,0,5,1,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,84,0,0,0,0,0,0,0,45,131,0
ASV70,6,2,5,7,4,3,7,8,9,2,7,13,5,7,6,3,4,6,5,3,3,2,3,6,1,8,5,1,6,5,5,4,1,3,1,5,0,2,5,4,3,5,1,2,2,5,5,7,4,4,6,3,6,4,6,3,3,2,2,2,1,4,1,5,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV71,4,3,7,4,7,7,4,4,5,5,1,4,10,3,8,6,4,7,2,1,5,2,4,7,1,1,4,4,1,5,4,4,2,2,5,4,3,3,0,5,2,3,3,3,2,4,5,4,3,0,8,5,8,2,8,5,2,4,5,10,2,2,0,3,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV72,2,6,1,1,1,2,1,1,3,3,4,3,1,4,3,7,3,8,6,3,7,8,4,7,10,4,6,3,4,4,5,0,3,5,3,9,3,3,10,2,9,11,3,2,9,7,3,4,2,2,2,3,0,5,4,1,0,2,5,0,0,2,1,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV73,5,1,4,8,4,3,4,0,4,2,4,5,2,5,7,5,6,4,3,6,8,3,2,3,3,9,12,5,4,9,6,7,8,6,7,3,4,2,2,3,4,1,3,5,5,0,1,1,3,0,4,3,4,2,1,1,3,1,2,3,1,3,4,0,1,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,5,6,2,12,17,1,1,0,0,0,85,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,1,0,0,0,0,13,0
ASV75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,42,18,10,6,3,6,0,2,15,36,8,0,5,3,63,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV78,1,3,3,4,3,1,1,5,1,4,4,1,1,3,8,13,3,5,2,2,1,5,5,5,2,11,5,7,4,8,5,6,4,3,3,3,2,1,3,3,3,1,3,0,2,5,3,4,1,4,1,1,1,3,4,2,2,4,4,8,0,2,3,0,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV79,6,5,7,4,4,3,3,5,3,1,4,9,3,6,1,11,1,2,3,2,5,0,2,4,3,3,4,4,6,3,13,6,7,5,7,3,4,3,1,4,10,9,1,3,5,5,9,7,1,3,1,0,0,1,1,3,1,4,2,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,4,5,0,2,15,3,5,3,36,1,46,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV81,5,6,4,3,6,3,6,15,4,5,11,6,0,0,6,9,4,8,6,2,4,6,4,1,2,6,4,3,3,4,4,4,4,6,6,9,2,8,6,2,5,5,3,2,10,1,6,5,0,4,2,3,0,1,1,2,0,2,4,1,3,2,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,252,21,4,0,0,0,0,0,0,0,0,0,0
ASV83,0,3,2,4,1,0,6,2,4,6,4,3,7,10,4,4,3,7,2,7,4,7,9,3,10,5,3,6,3,3,8,2,2,0,6,7,6,4,6,4,4,3,3,2,6,5,3,3,4,3,4,2,4,4,1,2,5,2,4,2,2,1,1,5,3,2,2,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
